,cu_local_no,cu_established_no,cu_alcohol_no,cu_bakery_no,cu_dairy_no,cu_flower_no,cu_fuel_no,cu_garden_no,cu_grocery_no,cu_meat_no,cu_misc_no,cu_natural_prod_no,cu_packaged_no,cu_pharmaceutical_no,cu_prepared_no,cu_restaurant_no,cu_salad_no,cu_seafood_no,cu_skin_no,cu_travel_no,cu_vegetable_no,customer_id,no_of_tran,no_of_days,qty,max_sp,min_sp,avg_sp,max_od,min_od,avg_od,max_cd,min_cd,avg_cd
1369,82,65,0,4,1,0,0,0,112,3,0,17,2,8,0,0,0,0,0,0,0,1540,147,43,204,640.8,8.9,79.43653061,0,-284.96,-27.99918367,0,0,0
1370,159,161,0,5,0,0,10,0,240,3,0,7,36,18,0,0,0,0,1,0,0,146,320,35,44214,712.4,12.11,99.97159375,0,-234.38,-20.7340625,0,0,0
1371,128,186,0,6,0,0,11,0,163,45,0,3,62,19,5,0,0,0,0,0,0,1362,314,62,41705,701.36,10.33,127.4885669,0,-364.75,-20.9183758,0,0,0
1372,125,286,0,8,1,0,0,0,300,15,0,9,39,32,4,0,0,3,0,0,0,220,411,27,585,2488.77,7.12,102.1796107,0,-190.21,-19.22085158,0,-35.62,-0.206277372
1373,56,111,0,6,0,0,0,0,90,2,1,0,7,60,0,0,0,0,1,0,0,775,167,58,221,319.87,13.89,89.67676647,0,-142.48,-12.81467066,0,0,0
1374,106,212,0,11,1,1,0,0,162,1,0,3,6,128,0,0,0,0,5,0,0,454,318,60,376,639.38,11.75,105.1455031,0,-153.17,-19.71213836,0,0,0
1375,63,179,0,4,0,0,0,0,170,3,0,17,9,24,10,0,0,2,3,0,0,654,242,31,300,1068.24,8.9,116.0112397,0,-156.73,-13.5692562,0,0,0
1376,90,190,0,7,0,0,3,0,216,7,0,1,17,23,4,0,0,2,0,0,0,1283,280,28,12445,569.56,10.69,107.1460714,0,-188.79,-24.67932143,0,-26.71,-0.095392857
1377,168,275,0,0,10,0,0,0,341,19,1,23,16,32,1,0,0,0,0,0,0,67,443,65,537,712.4,6.06,61.60963883,0,-227.97,-11.19022573,0,0,0
1378,27,174,0,4,0,0,0,0,89,9,0,20,11,63,1,0,0,0,4,0,0,1074,201,15,214,569.21,3.56,112.0052736,0,-164.56,-10.23039801,0,0,0
1379,167,381,0,7,2,1,0,0,411,6,0,32,26,57,1,0,0,3,2,0,0,284,548,38,658,1281.96,11.75,105.0465146,0,-670.01,-17.04669708,0,-178.1,-2.014981752
1380,82,497,0,4,0,0,0,0,408,21,1,10,57,71,0,0,0,5,2,0,0,1301,579,52,631,1388.11,10.69,97.30469775,0,-297.78,-17.04639033,0,-89.05,-0.599827288
1381,44,178,0,0,1,0,0,0,167,0,0,11,10,31,0,0,0,0,2,0,0,322,222,38,242,569.56,6.06,84.94698198,0,-135.36,-13.01716216,0,0,0
1382,76,211,0,1,0,3,1,0,178,14,0,36,14,27,9,0,0,3,1,0,0,1353,287,28,11455,1424.8,11.4,157.9872474,0,-849.18,-25.66114983,0,-63.05,-0.219686411
1383,36,124,0,4,0,0,1,0,124,2,0,1,2,25,1,0,0,0,0,0,0,1510,160,31,4220,890.14,17.81,144.8368125,0,-890.14,-29.1509375,0,-142.48,-0.8905
1384,110,369,0,1,2,0,6,0,375,14,0,11,16,45,5,0,0,1,3,0,0,773,479,30,48032,1068.6,7.12,92.56016701,0,-692.81,-17.80895616,0,-89.05,-0.260271399
1385,441,1185,0,6,7,7,6,0,1181,18,1,48,58,271,6,0,0,4,11,0,2,355,1626,182,74644,2059.9,3.56,97.53697417,0,-648.64,-12.80341328,0,-89.05,-0.179409594
1386,37,159,0,0,0,1,0,0,149,3,0,2,14,22,2,0,0,2,1,0,0,1440,196,30,220,248.98,7.12,72.1569898,0,-142.48,-18.7147449,0,-53.43,-0.454336735
1387,71,140,0,4,0,0,2,0,148,13,0,7,23,2,2,0,0,10,0,0,0,237,211,19,10448,712.4,10.69,92.56274882,0,-113.27,-12.53255924,0,0,0
1388,107,617,0,1,0,1,1,0,527,11,2,16,66,91,0,0,0,3,5,0,0,1094,724,34,27496,2315.66,10.69,97.73854972,0,-284.96,-17.69772099,0,-35.62,-0.049198895
1389,43,98,0,7,5,0,0,0,99,8,0,3,1,14,0,0,0,4,0,0,0,589,141,50,156,319.51,9.26,85.02524823,0,-85.13,-11.88553191,0,0,0
1390,204,373,0,1,2,1,1,0,446,7,1,8,49,56,1,0,0,1,3,0,0,720,577,48,2729,925.41,9.62,79.88604853,0,-213.36,-17.37415945,0,-17.81,-0.046291161
1391,39,240,0,3,0,0,0,0,223,8,0,4,11,23,4,0,0,0,3,0,0,211,279,41,377,1175.1,15.67,109.746129,0,-149.6,-11.7978853,0,-19.59,-0.070215054
1392,17,100,0,0,0,0,0,0,39,9,0,13,51,4,1,0,0,0,0,0,0,818,117,21,143,481.58,21.37,110.2478632,0,-181.31,-14.6557265,0,0,0
1393,178,335,2,1,0,1,0,0,381,9,1,23,42,41,5,0,0,5,2,0,0,419,513,80,600,1174.75,10.69,93.37315789,0,-267.15,-20.96777778,0,-35.62,-0.315906433
1394,34,278,0,1,0,0,1,0,200,12,0,15,30,43,0,0,0,1,9,0,0,493,312,63,6098,997.36,24.22,158.2082692,0,-424.59,-18.92657051,0,-284.96,-0.913333333
1395,32,78,0,2,0,0,2,0,70,6,0,7,4,17,0,0,0,2,0,0,0,662,110,46,29091,1167.62,17.45,127.4054545,0,-142.48,-17.26318182,0,0,0
1396,66,218,0,1,0,0,2,0,199,6,0,14,26,24,10,0,0,0,2,0,0,985,284,28,46938,2279.68,20.3,130.6961972,0,-178.1,-18.1771831,0,-88.69,-0.375
1397,131,209,1,1,1,2,9,0,239,2,1,10,14,60,0,0,0,0,0,0,0,1483,340,44,82095,3332.61,2.14,164.5302059,0,-390.04,-29.48829412,0,-89.05,-1.309558824
1398,75,132,0,3,0,0,1,0,141,2,0,2,26,24,8,0,0,0,0,0,0,908,207,67,4126,1316.16,17.81,218.1488406,0,-226.54,-15.11884058,0,0,0
1399,60,198,0,3,0,2,0,0,203,2,0,2,27,19,0,0,0,0,0,0,0,423,258,31,342,808.22,20.3,136.7564341,0,-297.78,-21.73775194,0,-35.62,-0.276124031
1400,159,505,0,6,23,2,4,1,482,6,7,36,59,35,0,0,0,0,0,3,0,999,664,53,121620,1240.64,7.12,116.0313705,0,-213.72,-19.66384036,0,-71.24,-1.45375
1401,63,244,0,0,2,0,7,1,213,1,2,22,7,48,3,0,0,1,0,0,0,671,307,71,145208,1905.67,0.36,144.2913029,0,-462.7,-14.00058632,0,-35.62,-0.736775244
1402,55,254,0,1,0,1,8,0,139,5,0,13,16,112,1,0,2,0,11,0,0,260,309,52,116242,1602.9,4.27,133.9049515,0,-212.3,-14.52220065,0,-71.24,-0.38038835
1403,268,994,4,28,2,0,38,0,766,18,1,30,55,307,3,0,6,3,1,0,0,1509,1262,149,298753,1732.91,3.56,117.8596672,0,-231.53,-12.45550713,0,-8.9,-0.007052298
1404,25,127,0,1,0,0,0,0,105,1,0,12,5,24,3,0,0,0,0,0,1,1374,152,22,179,853.81,23.51,144.1453947,0,-213.72,-13.37394737,0,0,0
1405,208,511,0,45,8,5,1,0,426,27,1,75,36,77,9,0,0,1,7,1,0,1129,719,38,10982,754.43,8.9,137.128331,0,-349.79,-15.40605007,0,-355.84,-0.702976356
1406,168,301,0,3,6,1,26,1,306,5,1,22,12,60,18,0,0,3,5,0,0,1119,469,57,493282,2477.73,12.11,203.3363539,0,-449.52,-19.72622601,0,-142.12,-0.538464819
1407,25,58,0,4,0,0,0,0,53,3,0,4,4,13,2,0,0,0,0,0,0,1180,83,36,130,7008.24,23.87,282.9293976,0,-427.44,-36.68445783,0,-106.86,-2.360361446
1408,53,233,4,4,2,0,1,0,181,7,0,24,16,36,4,0,0,5,2,0,0,341,286,44,6076,1424.09,12.11,131.1254895,0,-213.72,-14.36737762,0,-35.62,-0.342447552
1409,87,293,0,0,0,0,0,0,311,11,0,4,22,22,0,0,0,9,1,0,0,1265,380,33,437,462.7,3.56,75.26639474,0,-227.97,-12.37473684,0,0,0
1410,62,340,1,5,1,0,0,0,289,5,1,20,47,25,4,0,0,2,2,0,0,1001,402,30,511,605.18,12.11,102.849005,0,-390.04,-18.77465174,0,-89.05,-0.611343284
1411,101,176,2,5,19,6,1,0,166,7,0,29,9,21,0,0,0,11,1,0,0,62,277,37,10562,890.5,3.56,77.85285199,0,-426.73,-20.90754513,0,0,0
1412,144,666,1,12,4,0,1,1,569,3,1,52,31,112,15,0,0,3,5,0,0,624,810,45,18641,1420.53,14.25,126.1246914,0,-211.58,-11.42828395,0,-53.43,-0.134123457
1413,95,309,0,37,1,0,13,0,236,12,1,19,18,49,6,3,0,8,1,0,0,139,404,43,144197,1306.54,13.18,123.3733663,0,-936.09,-28.31621287,0,-89.05,-0.864059406
1414,61,242,0,0,0,0,2,0,251,0,0,3,22,21,2,1,0,0,1,0,0,580,303,54,18978,854.88,17.81,126.7524752,0,-234.02,-19.67547855,0,-89.05,-0.293894389
1415,52,160,0,3,0,0,16,0,137,2,0,10,8,34,2,0,0,0,0,0,0,165,212,39,132906,1424.44,17.81,177.6591981,0,-145.33,-15.50981132,0,-35.62,-0.168018868
1416,53,314,0,2,3,0,1,0,242,5,0,28,36,37,9,0,0,1,1,2,0,904,367,115,11539,863.78,19.59,146.6903542,0,-124.31,-10.28716621,0,0,0
1417,67,483,0,4,58,1,0,0,299,10,1,39,23,90,14,1,1,3,6,0,0,371,550,74,15583,1638.52,10.69,118.1967091,0,-355.84,-16.07692727,0,-12.47,-0.022672727
1418,126,729,0,17,5,2,3,0,465,27,4,152,21,130,23,0,0,6,0,0,0,780,855,56,58381,1033.69,8.9,108.8063392,0,-312.74,-13.93501754,0,-71.24,-0.170807018
1419,101,267,0,2,0,0,1,0,263,17,0,11,41,30,2,0,0,1,0,0,0,312,368,41,3283,1032.62,3.56,96.58980978,0,-388.26,-20.42703804,0,0,0
1420,54,246,2,12,0,0,0,0,219,1,0,13,11,41,1,0,0,0,0,0,0,846,300,44,340,533.94,14.25,109.2325667,0,-142.48,-15.12416667,0,-17.81,-0.059366667
1421,27,154,0,6,4,0,0,0,129,1,0,6,11,23,1,0,0,0,0,0,0,1039,181,19,348,1200.04,11.75,118.7440331,0,-534.3,-40.2540884,0,-71.24,-0.698618785
1422,75,286,0,2,0,0,1,0,219,7,0,3,21,108,0,0,0,0,0,0,0,1080,361,27,16539,1455.43,7.12,148.6801939,0,-512.93,-22.81922438,0,-35.62,-0.09867036
1423,51,200,0,7,9,0,0,0,176,4,0,4,19,30,1,0,0,1,0,0,0,1272,251,51,344,1296.92,15.67,122.8176096,0,-450.24,-23.10474104,0,-35.62,-0.141912351
1424,74,98,0,1,0,1,0,0,127,1,0,1,16,21,0,0,0,3,1,0,0,1313,172,26,322,1830.16,3.56,133.236686,0,-231.53,-17.6544186,0,0,0
1425,163,490,1,9,2,1,9,1,448,3,4,34,42,76,16,0,0,3,2,1,1,1087,653,49,149514,2000.78,7.12,134.0738591,0,-212.3,-17.57087289,0,-35.62,-0.054548239
1426,45,210,0,7,0,1,0,0,180,5,4,25,12,17,1,0,0,3,0,0,0,104,255,35,55763,1665.24,9.26,106.2072157,0,-590.94,-20.47345098,0,-35.62,-1.445686275
1427,138,626,0,20,100,0,11,0,441,1,1,26,17,137,10,0,0,0,0,0,0,1273,764,65,152969,1507.44,8.55,146.9572775,0,-178.1,-15.15655759,0,-178.1,-1.717578534
1428,143,169,1,8,2,0,0,0,235,20,1,16,21,4,3,0,0,1,0,0,0,1280,312,47,420,569.56,5.7,79.22865385,0,-202.32,-17.49689103,0,-35.62,-0.268301282
1429,116,251,1,23,6,1,8,0,225,2,0,9,30,53,5,0,0,0,4,0,0,1138,367,34,89070,1244.21,22.8,152.3521526,0,-234.02,-28.55997275,0,0,0
1430,83,265,0,4,7,0,1,0,177,3,2,91,3,34,8,0,0,18,0,0,0,365,348,33,3340,712.04,10.69,90.31793103,0,-272.14,-17.64077586,0,0,0
1431,107,301,0,0,0,0,0,0,307,4,0,16,21,58,0,0,0,2,0,0,0,175,408,58,533,712.04,17.1,120.9006127,0,-411.77,-22.08754902,0,0,0
1432,179,327,0,10,13,1,12,0,356,4,0,36,24,34,12,0,0,0,4,0,0,955,506,38,139425,1269.5,3.56,122.0168379,0,-390.04,-23.15996047,0,-106.86,-3.408537549
1433,205,363,0,6,5,0,0,0,432,15,1,7,39,61,1,0,0,0,1,0,0,1139,568,70,759,944.64,3.56,69.45172535,0,-283.18,-14.45540493,0,0,0
1434,43,108,5,0,0,0,32,0,85,4,0,5,1,14,0,0,0,0,5,0,0,1515,151,60,376396,1329.34,3.56,302.0595364,0,-106.86,-9.641655629,0,0,0
1435,55,89,0,0,0,0,0,0,104,0,0,7,0,32,0,0,0,1,0,0,0,897,144,43,206,391.82,12.11,84.88402778,0,-213.01,-35.73055556,0,-71.24,-5.887013889
1436,200,351,1,0,1,0,0,0,418,18,1,20,31,46,12,0,0,3,0,0,0,1417,551,28,674,640.8,17.81,108.8099093,0,-277.12,-16.38891107,0,-35.62,-0.129292196
1437,98,157,0,1,3,0,3,0,200,3,0,11,9,23,0,0,1,0,1,0,0,1527,255,49,17260,765.12,15.67,104.0436471,0,-355.84,-16.34298039,0,0,0
1438,198,385,0,5,0,0,0,0,361,14,1,19,15,147,7,0,0,0,14,0,0,6,583,34,707,925.76,10.69,102.0724185,0,-149.6,-12.00193825,0,-133.57,-0.702607204
1439,59,280,0,13,79,0,0,0,131,13,0,61,9,29,3,0,0,1,0,0,0,902,339,27,405,605.18,8.9,130.5120354,0,-178.1,-9.145457227,0,0,0
1440,286,1066,0,47,16,0,17,1,945,12,0,40,79,165,21,0,0,7,2,0,0,755,1352,105,187103,4167.18,8.9,123.9061612,0,-478.02,-18.44414201,0,-498.32,-0.772721893
1441,102,202,1,9,11,0,0,0,181,9,0,59,5,20,2,0,0,7,0,0,0,471,304,22,404,569.56,17.81,106.7013816,0,-320.58,-21.83125,0,0,0
1442,162,418,0,5,12,0,3,0,373,40,1,31,10,86,2,0,0,15,2,0,0,480,580,54,23175,657.55,8.9,99.61506897,0,-515.78,-11.73306897,0,-35.62,-0.09212069
1443,43,161,0,2,4,2,3,0,131,5,0,26,9,18,3,0,0,0,0,1,0,1505,204,36,46769,1594,21.02,129.6630392,0,-541.42,-23.16142157,0,0,0
1444,54,127,0,2,3,1,39,0,68,0,0,0,0,66,1,1,0,0,0,0,0,1037,181,94,292178,1144.11,8.9,211.6117127,0,-497.97,-10.9441989,0,0,0
1445,234,328,1,3,3,3,0,0,345,14,0,15,104,61,6,0,0,7,0,0,0,442,562,40,703,660.39,7.12,105.8107117,0,-356.2,-13.62770463,0,0,0
1446,91,232,0,1,4,3,16,0,228,3,0,19,5,41,3,0,0,0,0,0,0,507,323,66,191105,1781.36,17.81,158.3262848,0,-567.07,-16.36544892,0,0,0
1447,49,163,0,1,1,0,0,0,181,3,0,10,2,12,0,0,0,1,1,0,0,1508,212,15,297,1174.39,14.25,100.291934,0,-284.96,-16.86891509,0,0,0
1448,180,344,0,2,1,0,15,0,426,16,1,9,12,41,1,0,0,0,0,0,0,1211,524,44,153983,1959.1,4.27,120.0443321,0,-169.91,-18.36251908,0,0,0
1449,62,465,0,0,94,1,3,0,307,0,0,47,4,64,4,0,0,3,0,0,0,168,527,52,26285,783.64,13.89,95.92662239,0,-712.04,-20.75108159,0,0,0
1450,107,409,0,2,19,0,0,0,421,1,0,4,32,35,2,0,0,0,0,0,0,1179,516,28,664,1708.69,7.12,110.1131202,0,-193.77,-17.34248062,0,-48.09,-0.517693798
1451,167,237,0,5,0,0,0,0,254,12,0,14,12,82,21,0,0,1,3,0,0,291,404,49,461,841.34,8.9,76.78564356,0,-514,-13.23289604,0,0,0
1452,413,420,0,0,50,0,1,0,768,0,0,0,0,10,4,0,0,0,0,0,0,147,833,80,8295,745.53,8.9,37.69631453,0,-141.77,-18.07246098,0,-35.62,-0.057731092
1453,108,588,0,0,5,0,0,0,550,2,0,16,17,95,9,0,0,0,2,0,0,339,696,95,786,1032.62,13.89,107.7121121,0,-1032.62,-22.07767241,0,-89.05,-0.383836207
1454,23,121,0,0,0,0,0,0,105,4,0,4,14,17,0,0,0,0,0,0,0,115,144,35,210,641.16,8.9,125.7086806,0,-361.19,-28.18673611,0,0,0
1455,119,268,0,2,0,0,0,0,294,3,1,9,31,40,5,0,0,2,0,0,0,307,387,29,467,676.42,3.56,84.2854522,0,-355.84,-16.86260982,0,-35.62,-0.395762274
1456,128,153,0,2,2,1,5,0,203,1,0,9,11,40,1,0,0,1,5,0,0,824,281,39,66619,1411.26,12.11,110.4580783,0,-498.68,-20.14135231,0,-213.36,-1.202953737
1457,121,364,0,6,2,0,15,0,329,8,1,7,38,71,1,0,0,6,1,0,0,587,485,79,193715,1941.29,8.9,146.198,0,-427.44,-25.17923711,0,-106.86,-0.672
1458,46,283,0,1,0,1,0,0,263,9,1,12,7,31,0,0,0,2,2,0,0,941,329,60,14313,1425.16,10.33,120.558693,0,-712.4,-38.2781459,0,-89.05,-1.27212766
1459,78,440,0,2,49,4,0,1,304,19,0,54,15,56,11,0,0,3,0,0,0,1514,518,37,801,853.46,10.69,135.5882432,0,-284.96,-13.78301158,0,-71.24,-0.302567568
1460,86,128,0,0,0,0,0,0,158,4,0,6,18,21,3,0,0,4,0,0,0,326,214,40,271,2314.94,0.71,126.1292991,0,-702.43,-22.45556075,0,0,0
1461,59,263,0,13,3,2,2,0,196,6,0,26,17,55,0,0,0,0,1,0,1,125,322,45,21072,1139.48,13.89,111.7604037,0,-284.96,-17.02329193,0,0,0
1462,46,132,0,1,1,0,11,0,95,3,0,4,18,41,2,0,0,2,0,0,0,376,178,44,119826,2217.34,16.03,197.4542697,0,-498.68,-18.39662921,0,-71.24,-0.400224719
1463,151,289,0,15,9,0,15,0,293,12,0,26,10,56,1,0,0,1,2,0,0,216,440,62,91992,1068.6,10.33,124.387,0,-390.04,-13.32281818,0,-89.05,-0.323818182
1464,31,332,0,3,1,0,0,0,279,19,0,7,22,16,15,0,0,1,0,0,0,870,363,46,509,709.55,6.06,111.4265014,0,-284.96,-23.14506887,0,0,0
1465,108,220,0,2,0,0,4,0,231,11,0,8,32,38,2,0,0,0,0,0,0,1414,328,26,18645,961.38,10.69,113.9392378,0,-405,-26.69957317,0,-71.24,-0.629908537
1466,70,357,0,7,4,0,1,0,276,3,0,14,15,100,7,0,0,0,0,0,0,1281,427,25,16938,2403.28,14.25,133.7537237,0,-160.29,-10.88262295,0,-28.14,-0.065901639
1467,147,297,0,2,3,0,2,0,363,18,0,13,29,11,1,0,0,2,0,0,0,482,444,38,18668,1068.6,3.56,89.92405405,0,-284.96,-14.5527027,0,-35.62,-0.080225225
1468,25,111,0,0,4,0,0,0,97,3,0,15,4,12,1,0,0,0,0,0,0,1325,136,10,177,462.7,17.81,110.2485294,0,-330.91,-18.49889706,0,-14.25,-0.196470588
1469,110,362,0,2,0,0,1,0,371,5,0,10,30,50,2,0,0,0,1,0,0,160,472,53,7856,1424.8,3.56,105.9818432,0,-569.92,-21.10237288,0,-17.81,-0.037733051
1470,48,178,3,6,3,2,0,1,122,1,0,14,6,62,4,0,0,1,1,0,0,1512,226,35,288,1423.02,8.9,109.0689381,0,-117.55,-13.17292035,0,-26.71,-0.118185841
1471,112,280,0,2,4,0,0,0,331,2,0,7,14,31,1,0,0,0,0,0,0,1126,392,37,470,533.59,7.12,80.10903061,0,-176.68,-15.33288265,0,-35.62,-0.368010204
1472,48,174,0,2,3,1,3,0,130,9,0,16,15,38,2,0,0,3,0,0,0,1373,222,32,20584,1623.92,10.69,129.4333784,0,-248.63,-18.13391892,0,0,0
1473,97,206,0,0,1,0,10,0,140,4,0,6,2,140,0,0,0,0,0,0,0,31,303,77,42933,2403.28,10.69,88.78907591,0,-106.86,-8.187788779,0,-71.24,-0.717062706
1474,192,1036,0,7,0,0,4,0,848,33,0,7,91,234,0,0,0,3,1,0,0,813,1228,91,36359,890.14,3.56,75.74136808,0,-499.39,-17.16345277,0,-89.05,-0.794771987
1475,81,180,0,2,17,0,0,0,169,4,2,34,12,18,3,0,0,0,0,0,0,95,261,31,328,1103.86,0.71,101.2393103,0,-202.32,-24.66739464,0,-71.24,-1.603563218
1476,90,169,0,12,1,0,0,0,181,16,0,4,23,20,1,0,0,1,0,0,0,266,259,70,373,617.29,7.48,76.66378378,0,-465.55,-30.8588417,0,-89.05,-0.562509653
1477,61,133,0,15,1,0,0,0,117,3,0,17,21,19,0,0,0,0,1,0,0,1244,194,58,299,498.32,17.81,97.03618557,0,-191.64,-24.10762887,0,-12.47,-0.064278351
1478,162,287,0,2,4,1,4,0,354,15,0,14,29,24,1,0,0,1,0,0,0,1256,449,40,43410,1602.9,3.56,91.95886414,0,-355.84,-22.53799555,0,-35.62,-0.079331849
1479,44,121,0,3,0,0,0,0,118,8,0,4,8,24,0,0,0,0,0,0,0,827,165,56,243,854.17,10.69,95.77636364,0,-479.8,-26.86812121,0,-19.59,-0.237454545
1480,184,556,0,18,16,1,0,0,588,7,0,47,18,38,5,0,0,2,0,0,0,931,740,65,880,1061.12,9.62,83.47268919,0,-402.86,-13.54694595,0,-35.62,-1.3935
1481,76,163,0,1,3,0,3,0,153,5,1,10,0,50,0,0,0,1,12,0,0,35,239,36,41456,1445.46,11.75,118.4308368,0,-169.91,-18.05916318,0,-71.24,-0.819707113
1482,205,241,0,1,0,4,1,0,342,5,0,9,23,59,0,0,0,2,0,0,0,500,446,33,7764,818.9,7.12,71.41670404,0,-142.48,-13.28623318,0,0,0
1483,154,206,0,1,0,0,10,0,260,1,0,26,10,44,5,0,0,2,1,0,0,1024,360,52,98933,1175.46,13.89,144.7541667,0,-326.28,-18.41958333,0,0,0
1484,34,124,2,2,0,0,0,0,90,3,1,18,2,40,0,0,0,0,0,0,0,1102,158,52,203,1494.62,28.14,141.0724051,0,-282.82,-13.85550633,0,0,0
1485,217,560,0,2,9,1,31,0,586,14,0,23,52,54,0,0,1,3,0,1,0,315,777,107,508816,1826.95,6.77,140.3682239,0,-640.8,-27.61068211,0,-195.55,-1.165778636
1486,136,450,2,6,7,2,12,0,432,2,0,29,36,52,3,0,0,2,1,0,0,1548,586,54,191986,2226.25,6.06,104.4038055,0,-248.98,-21.25694539,0,-509.01,-3.293924915
1487,550,721,1,12,6,1,0,1,969,21,1,86,82,64,21,0,0,5,1,0,0,158,1271,29,1889,1281.61,3.56,98.22165224,0,-803.59,-37.96639654,0,-234.38,-2.757018096
1488,688,2060,0,51,6,10,0,1,1970,33,40,88,117,305,73,0,0,36,17,1,0,259,2748,172,573626,2130.79,6.06,151.8237118,0,-498.32,-13.86944323,0,-320.22,-0.270647744
1489,199,340,0,9,0,0,53,0,397,14,1,22,23,16,0,1,0,2,1,0,0,1478,539,115,826332,2457.78,12.11,236.7355288,0,-534.3,-25.76179963,0,-89.05,-1.678589981
1490,102,238,0,8,5,0,0,1,224,6,0,22,3,65,4,0,0,1,1,0,0,1108,340,43,385,712.04,6.06,74.09832353,0,-712.04,-16.13167647,0,0,0
1491,44,98,0,1,0,2,6,0,101,1,0,6,5,18,2,0,0,0,0,0,0,1277,142,48,54783,11567.6,11.75,252.0556338,0,-205.53,-22.36295775,0,0,0
1492,84,173,0,9,3,0,1,2,204,2,0,1,17,12,6,0,0,0,0,0,0,1051,257,52,12479,890.5,12.11,84.60214008,0,-91.9,-13.42326848,0,-35.62,-0.318793774
1493,194,244,0,1,4,0,14,0,364,7,1,17,22,7,0,0,0,1,0,0,0,783,438,24,123051,1426.22,3.56,108.9341324,0,-234.38,-18.15796804,0,-213.36,-0.535913242
1494,61,149,0,2,46,0,0,0,118,3,0,9,7,22,0,0,0,3,0,0,0,975,210,17,271,431.71,12.11,95.81566667,0,-141.06,-12.31585714,0,0,0
1495,106,278,0,1,0,0,0,0,261,7,0,13,19,81,1,0,0,1,0,0,0,1423,384,14,501,783.28,17.81,99.50265625,0,-490.49,-19.06476563,0,-71.24,-0.185520833
1496,114,351,0,9,3,0,0,0,316,10,0,9,30,75,1,0,0,12,0,0,0,1525,465,90,592,845.26,12.11,98.15432258,0,-153.52,-11.00374194,0,0,0
1497,111,197,0,5,0,0,8,1,211,11,0,16,28,16,9,0,0,3,0,0,0,176,308,33,102895,1561.58,12.11,120.0445779,0,-305.26,-21.97308442,0,-35.62,-1.324220779
1498,160,335,1,4,0,0,12,0,398,1,0,2,30,45,1,0,0,0,1,0,0,1575,495,66,28107,712.04,5.34,84.71147475,0,-127.52,-13.56430303,0,-35.62,-0.107939394
1499,151,457,0,11,7,1,1,5,459,17,3,29,34,30,9,0,0,2,0,0,0,1228,608,74,63437,1716.88,7.12,110.2328289,0,-498.32,-10.74850329,0,-26.71,-0.102516447
1500,81,288,1,0,0,0,0,0,273,0,0,8,22,63,0,0,0,0,2,0,0,1171,369,46,538,1169.4,12.11,125.2007046,0,-192.35,-20.22341463,0,0,0
1501,67,169,0,3,6,0,1,0,169,2,0,20,5,19,8,0,0,2,1,0,0,796,236,18,20425,1527.74,14.25,104.0502966,0,-106.86,-16.67466102,0,0,0
1502,75,350,0,0,3,0,10,0,344,4,2,12,17,32,1,0,0,0,0,0,0,22,425,26,172180,1683.04,3.56,153.8284,0,-780.08,-32.49235294,0,-195.55,-9.954070588
1503,60,174,0,1,0,0,6,0,150,2,0,16,25,27,6,0,0,0,1,0,0,1000,234,29,79998,1528.45,12.11,171.1546154,0,-390.04,-19.08401709,0,-89.05,-0.456666667
1504,254,531,0,85,1,0,27,1,509,33,1,39,26,51,8,0,0,2,2,0,0,238,785,117,318653,1406.28,8.9,119.9763057,0,-390.04,-13.63750318,0,-89.05,-0.273617834
1505,83,152,0,1,1,0,0,0,170,23,0,10,13,10,6,0,0,1,0,0,0,1090,235,16,296,605.18,20.66,99.784,0,-534.3,-18.89182979,0,0,0
1506,65,305,0,4,0,0,0,0,287,7,2,23,22,19,5,0,0,1,0,0,0,1151,370,24,524,782.93,8.9,119.3831892,0,-296.36,-13.72427027,0,-21.37,-0.250297297
1507,90,270,0,1,2,0,9,0,269,28,1,10,20,16,0,0,0,4,0,0,0,1422,360,42,82820,1175.82,11.75,133.1531389,0,-407.85,-42.70152778,0,-102.94,-1.52275
1508,229,277,0,5,1,0,0,0,388,10,0,28,41,18,10,0,0,5,0,0,0,722,506,21,709,689.25,13.89,114.4763043,0,-260.03,-25.05575099,0,-89.05,-0.175988142
1509,99,185,0,4,17,0,0,0,174,2,7,24,6,40,4,0,0,2,4,0,0,1425,284,62,60255,1631.75,7.12,119.0175704,0,-195.91,-15.87338028,0,0,0
1510,9,203,0,1,15,0,0,0,121,0,0,8,4,55,5,0,1,0,2,0,0,492,212,28,221,747.66,10.33,124.163066,0,-106.86,-8.049669811,0,0,0
1511,211,324,0,12,2,0,0,0,335,28,1,26,68,48,12,0,0,3,0,0,0,642,535,41,696,2796.17,10.69,104.3402243,0,-299.92,-22.09357009,0,-89.05,-0.166448598
1512,44,59,1,1,0,0,0,0,74,3,0,2,6,9,4,0,0,1,2,0,0,542,103,28,120,641.16,21.02,96.19009709,0,-142.12,-11.20786408,0,0,0
1513,195,207,0,1,0,0,0,0,304,13,10,7,34,31,1,0,0,0,1,0,0,887,402,28,142669,3072.22,3.56,138.3256219,0,-687.11,-28.31855721,0,-28.14,-0.14
1514,86,203,0,0,2,0,8,2,201,13,2,4,23,27,1,0,0,6,0,0,0,1021,289,57,136313,2688.24,10.33,168.4352249,0,-427.44,-22.17062284,0,-35.62,-0.123252595
1515,84,42,0,0,0,0,0,0,106,0,0,2,8,10,0,0,0,0,0,0,0,1569,126,30,164,405,13.89,61.95301587,0,-78.01,-11.40674603,0,-8.9,-0.070634921
